asset,scenario_name,target_qty,horizon_steps,max_child_qty,pov_cap,side,policy_name,day_name,day_path,start_idx,steps_used,episode_return,filled_total,exec_vwap,arrival_mid,cost_cash_vs_mid,remaining_qty,completion,completion_100pct,terminated_at_horizon,is_bps,run_name,ckpt,episode_id
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,4320,-9.198976653918128e-07,44.74049483539441,90076.88571008042,90677.75,4.170712526399121,5.259505164605548,0.8948098967078881,0.0,1.0,0.009198976653918124,TWAP,,0
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,4320,-1.0409053575684194e-06,48.189720878012324,87739.14149505588,87398.05,4.548654924301621,1.8102791219876917,0.9637944175602464,0.0,1.0,0.010409053575684174,TWAP,,1
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,4320,-1.3141398332319378e-06,50.00000000000015,89385.38528218641,90076.05,5.9186262662596,0.0,1.0000000000000029,1.0,1.0,0.013141398332319412,TWAP,,2
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,4320,-2.5351588594057155e-06,50.000000000000014,82967.31433238897,82813.85,10.497313275449809,0.0,1.0000000000000002,1.0,1.0,0.025351588594057173,TWAP,,3
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,4320,-5.518781169754469e-07,41.2760175761152,89997.34194759754,89943.95,2.4819048879666923,8.723982423885,0.8255203515223041,0.0,1.0,0.00551878116975448,TWAP,,4
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,4320,-7.222554802827554e-07,26.300495377031044,90622.76058027655,90645.55,3.2734622625372296,23.699504622968732,0.5260099075406209,0.0,1.0,0.007222554802827562,TWAP,,5
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,4320,-1.2927750175811061e-06,37.043274717471014,95096.46737752909,94949.15,6.137394453028058,12.95672528252895,0.7408654943494203,0.0,1.0,0.01292775017581107,TWAP,,6
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,4320,-1.1160837668219694e-06,42.4957810228871,90467.79684819432,91076.05,5.082425047563309,7.5042189771127426,0.849915620457742,0.0,1.0,0.01116083766821971,TWAP,,7
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5638,4320,-8.901174607871549e-07,44.88960781517689,90137.87452974686,90469.25,4.026412954465897,5.110392184823093,0.8977921563035377,0.0,1.0,0.008901174607871508,TWAP,,8
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,3239,4320,-8.914992600172839e-07,40.850927227571454,88126.89750399876,88066.55,3.9255632078637412,9.149072772428473,0.8170185445514291,0.0,1.0,0.008914992600172804,TWAP,,9
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,1144,-1.1914053756384628e-06,49.9999999999994,90304.84364347758,90677.75,5.401697940040035,6.767830023631689e-13,0.999999999999988,1.0,0.0,0.011914053756384636,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,0
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,1158,-2.6663275851217455e-06,49.99999999999917,87636.84143231812,87398.05,11.651591580042492,7.840086537052261e-13,0.9999999999999833,1.0,0.0,0.026663275851217486,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,1
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,1501,-9.843339772442989e-07,49.9999999999991,90000.66033217152,90076.05,4.433245827547825,8.962792224895713e-13,0.9999999999999819,1.0,0.0,0.009843339772443008,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,2
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,1444,-3.7723590824485125e-06,49.9999999999993,82886.67522898885,82813.85,15.620178960001443,7.726972679838027e-13,0.9999999999999859,1.0,0.0,0.037723590824485134,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,3
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,954,-1.1176588152925827e-06,49.999999999999346,90006.17515213502,89943.95,5.026332429986757,5.907759013571727e-13,0.9999999999999869,1.0,0.0,0.01117658815292581,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,4
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,1231,-2.1249808402322204e-06,49.99999999999905,90615.61062213015,90645.55,9.631002850115598,9.725568665676417e-13,0.9999999999999809,1.0,0.0,0.021249808402322226,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,5
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,1185,-1.8504652543052502e-06,49.99999999999928,95091.6062359887,94949.15,8.785005150040835,7.476658684158045e-13,0.9999999999999857,1.0,0.0,0.018504652543052433,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,6
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,1382,-3.867272896978996e-06,49.99999999999941,90558.10509117453,91076.05,17.610796986445198,5.192909943965427e-13,0.9999999999999882,1.0,0.0,0.03867272896978997,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,7
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5638,1208,-1.0258299411224846e-06,49.99999999999912,90416.03040845649,90469.25,4.64030327004478,8.640683965906269e-13,0.9999999999999823,1.0,0.0,0.010258299411224874,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,8
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,3239,1609,-1.7645585117274323e-06,49.99999999999933,88252.63860540863,88066.55,7.76992902004849,6.655846210835166e-13,0.9999999999999867,1.0,0.0,0.01764558511727436,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,9
