asset,scenario_name,day_path,day_name,start_idx,target_qty,horizon_steps
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,2026-01-08_steps_5s.parquet,5985,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,2026-01-26_steps_5s.parquet,875,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,2026-01-22_steps_5s.parquet,7987,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,2026-01-30_steps_5s.parquet,9226,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,2026-01-22_steps_5s.parquet,3246,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,2026-01-10_steps_5s.parquet,10333,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,2026-01-18_steps_5s.parquet,1842,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,2026-01-09_steps_5s.parquet,5162,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,2026-01-08_steps_5s.parquet,5638,50.0,4320
BTC,btc_q50,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,2026-01-29_steps_5s.parquet,3239,50.0,4320
