asset,scenario_name,target_qty,horizon_steps,max_child_qty,pov_cap,side,policy_name,day_name,day_path,start_idx,steps_used,episode_return,filled_total,exec_vwap,arrival_mid,cost_cash_vs_mid,remaining_qty,completion,completion_100pct,terminated_at_horizon,is_bps,run_name,ckpt,episode_id
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-21_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-21_steps_5s.parquet,4407,4320,-7.869664066236786e-07,25.000000000000007,89245.75478280376,89826.95,1.767269801486621,0.0,1.0000000000000002,1.0,1.0,0.007869664066236785,TWAP,,0
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,10297,4320,-7.740425083799945e-07,24.999999999999915,90746.28188365891,89861.55,1.738916489222859,0.0,0.9999999999999966,1.0,1.0,0.007740425083799952,TWAP,,1
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,856,4320,-4.948297589974866e-07,18.438403140640904,95106.14746631499,94888.95,1.1738469065006099,6.561596859358948,0.7375361256256362,0.0,1.0,0.004948297589974849,TWAP,,2
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,3263,4320,-1.043227813367909e-06,20.077387672998807,90672.09639467641,90539.05,2.3613213788976957,4.922612327001289,0.8030955069199522,0.0,1.0,0.010432278133679095,TWAP,,3
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-28_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-28_steps_5s.parquet,9699,4320,-9.630055599697294e-07,25.0,89680.90968912709,90150.55,2.170387022108233,0.0,1.0,1.0,1.0,0.00963005559969732,TWAP,,4
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-12_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-12_steps_5s.parquet,5349,4320,-1.0504077139593619e-06,23.107159691568803,90833.14642334553,91772.55,2.409964861243037,1.8928403084311283,0.9242863876627522,0.0,1.0,0.010504077139593646,TWAP,,5
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-20_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-20_steps_5s.parquet,9376,4320,-7.994776581017948e-07,24.999999999999993,90352.25954754144,91285.95,1.824526938089937,0.0,0.9999999999999997,1.0,1.0,0.00799477658101794,TWAP,,6
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-27_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-27_steps_5s.parquet,668,4320,-1.7043917546162763e-06,24.238074902449995,88549.29376869665,88333.75,3.7638828788583885,0.7619250975500573,0.9695229960979997,0.0,1.0,0.01704391754616277,TWAP,,7
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,10543,4320,-1.0297683192587476e-06,22.680329086157087,90798.77668656329,91032.25,2.3435531770210547,2.319670913842769,0.9072131634462834,0.0,1.0,0.010297683192587483,TWAP,,8
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-19_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-19_steps_5s.parquet,4001,4320,-1.1896737742723892e-06,23.029843405022635,92912.40512060096,92689.45,2.756755195418294,1.9701565949773243,0.9211937362009054,0.0,1.0,0.011896737742723876,TWAP,,9
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-21_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-21_steps_5s.parquet,4407,695,-7.762322999913619e-07,24.999999999999215,89727.76757093922,89826.95,1.7431644999927258,7.648476149345622e-13,0.9999999999999686,1.0,0.0,0.007762322999913616,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,0
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,10297,445,-4.658567311387045e-06,24.99999999999914,89645.37332253554,89861.55,10.46565198451431,8.732419638728264e-13,0.9999999999999656,1.0,0.0,0.046585673113870435,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,1
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,856,531,-1.4386256587520867e-06,24.9999999999994,94996.28096530469,94888.95,3.4127419550510907,6.316568847493647e-13,0.999999999999976,1.0,0.0,0.014386256587520848,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,2
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,3263,401,-2.8310955637191987e-06,24.99999999999933,90496.7654095049,90539.05,6.408117569958774,7.022531659973129e-13,0.9999999999999731,1.0,0.0,0.028310955637192017,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,3
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-28_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-28_steps_5s.parquet,9699,829,-1.5201135050109384e-06,24.999999999999236,90217.70435077745,90150.55,3.425976713479102,7.349374754343226e-13,0.9999999999999695,1.0,0.0,0.01520113505010941,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,4
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-12_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-12_steps_5s.parquet,5349,878,-2.5874766006860103e-06,24.999999999999226,91538.13916613346,91772.55,5.936483142757183,7.98623485054713e-13,0.999999999999969,1.0,0.0,0.02587476600686015,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,5
