asset,scenario_name,target_qty,horizon_steps,max_child_qty,pov_cap,side,policy_name,day_name,day_path,start_idx,steps_used,episode_return,filled_total,exec_vwap,arrival_mid,cost_cash_vs_mid,remaining_qty,completion,completion_100pct,terminated_at_horizon,is_bps,run_name,ckpt,episode_id
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-21_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-21_steps_5s.parquet,4407,4320,-6.202826644365522e-05,1000000.0000000036,0.12459053331617716,0.12574000000000002,7.799434222625218,0.0,1.0000000000000036,1.0,1.0,0.620282664436553,TWAP,,0
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-08_steps_5s.parquet,10297,4320,-6.078266537599146e-05,1000000.0000000013,0.14166958595356194,0.13966,8.488907046410956,0.0,1.0000000000000013,1.0,1.0,0.6078266537599138,TWAP,,1
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-18_steps_5s.parquet,856,4320,-4.39593119169926e-05,1000000.0000000022,0.13726691403996988,0.137355,6.038031288358502,0.0,1.0000000000000022,1.0,1.0,0.4395931191699248,TWAP,,2
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-10_steps_5s.parquet,3263,4320,-4.003795228030135e-05,999999.999999996,0.14009087666532585,0.139875,5.600308575207141,0.0,0.999999999999996,1.0,1.0,0.40037952280301276,TWAP,,3
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-28_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-28_steps_5s.parquet,9699,4320,-7.038626850917965e-05,1000000.0000000015,0.12494558907790748,0.12632,8.891193438079554,0.0,1.0000000000000016,1.0,1.0,0.7038626850917951,TWAP,,4
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-12_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-12_steps_5s.parquet,5349,4320,-5.189238388018417e-05,999999.9999999964,0.13690643628143467,0.13925500000000002,7.226273917235036,0.0,0.9999999999999963,1.0,1.0,0.5189238388018409,TWAP,,5
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-20_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-20_steps_5s.parquet,9376,4320,-9.366724270865687e-05,1000000.0000000029,0.12455021991309517,0.12578,11.781465787894927,0.0,1.0000000000000029,1.0,1.0,0.9366724270865738,TWAP,,6
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-27_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-27_steps_5s.parquet,668,4320,-6.403074985955129e-05,1000000.000000002,0.12268185547468186,0.122285,7.830000246575217,0.0,1.000000000000002,1.0,1.0,0.6403074985955118,TWAP,,7
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-11_steps_5s.parquet,10543,4320,-4.745693491269588e-05,1000000.000000001,0.13841407153880422,0.140595,6.672207764050491,0.0,1.000000000000001,1.0,1.0,0.4745693491269598,TWAP,,8
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-19_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-19_steps_5s.parquet,4001,4320,-5.456164926040758e-05,999999.9999999998,0.12752620972303086,0.127295,6.945425142603596,0.0,0.9999999999999998,1.0,1.0,0.5456164926040769,TWAP,,9
DOGE,doge_q1e+06,1000000.0,4320,3500.0,0.1,buy,TWAP,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-26_steps_5s.parquet,2653,4320,-6.500531956285643e-05,999999.9999999995,0.12165867261193132,0.121665,7.908872204614928,0.0,0.9999999999999996,1.0,1.0,0.6500531956285643,TWAP,,10
