asset,scenario_name,day_path,day_name,start_idx,target_qty,horizon_steps
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-17_steps_5s.parquet,2026-01-17_steps_5s.parquet,4382,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-17_steps_5s.parquet,2026-01-17_steps_5s.parquet,745,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-13_steps_5s.parquet,2026-01-13_steps_5s.parquet,1052,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-23_steps_5s.parquet,2026-01-23_steps_5s.parquet,1350,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-18_steps_5s.parquet,2026-01-18_steps_5s.parquet,1398,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-20_steps_5s.parquet,2026-01-20_steps_5s.parquet,12107,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-11_steps_5s.parquet,2026-01-11_steps_5s.parquet,7696,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-17_steps_5s.parquet,2026-01-17_steps_5s.parquet,2505,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-31_steps_5s.parquet,2026-01-31_steps_5s.parquet,4432,500000.0,4320
DOGE,doge_q500000,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-15_steps_5s.parquet,2026-01-15_steps_5s.parquet,172,500000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-21_steps_5s.parquet,2026-01-21_steps_5s.parquet,4407,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-08_steps_5s.parquet,2026-01-08_steps_5s.parquet,10297,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-18_steps_5s.parquet,2026-01-18_steps_5s.parquet,856,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-10_steps_5s.parquet,2026-01-10_steps_5s.parquet,3263,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-28_steps_5s.parquet,2026-01-28_steps_5s.parquet,9699,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-12_steps_5s.parquet,2026-01-12_steps_5s.parquet,5349,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-20_steps_5s.parquet,2026-01-20_steps_5s.parquet,9376,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-27_steps_5s.parquet,2026-01-27_steps_5s.parquet,668,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-11_steps_5s.parquet,2026-01-11_steps_5s.parquet,10543,1000000.0,4320
DOGE,doge_q1e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-19_steps_5s.parquet,2026-01-19_steps_5s.parquet,4001,1000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-08_steps_5s.parquet,2026-01-08_steps_5s.parquet,5985,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-26_steps_5s.parquet,2026-01-26_steps_5s.parquet,875,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-22_steps_5s.parquet,2026-01-22_steps_5s.parquet,7987,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-30_steps_5s.parquet,2026-01-30_steps_5s.parquet,9226,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-22_steps_5s.parquet,2026-01-22_steps_5s.parquet,3246,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-10_steps_5s.parquet,2026-01-10_steps_5s.parquet,10333,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-18_steps_5s.parquet,2026-01-18_steps_5s.parquet,1842,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-09_steps_5s.parquet,2026-01-09_steps_5s.parquet,5162,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-08_steps_5s.parquet,2026-01-08_steps_5s.parquet,5638,3000000.0,4320
DOGE,doge_q3e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-29_steps_5s.parquet,2026-01-29_steps_5s.parquet,3239,3000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-11_steps_5s.parquet,2026-01-11_steps_5s.parquet,2088,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-30_steps_5s.parquet,2026-01-30_steps_5s.parquet,5511,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-31_steps_5s.parquet,2026-01-31_steps_5s.parquet,11812,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-15_steps_5s.parquet,2026-01-15_steps_5s.parquet,3234,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-17_steps_5s.parquet,2026-01-17_steps_5s.parquet,10735,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-31_steps_5s.parquet,2026-01-31_steps_5s.parquet,11851,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-31_steps_5s.parquet,2026-01-31_steps_5s.parquet,5721,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-18_steps_5s.parquet,2026-01-18_steps_5s.parquet,6426,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-10_steps_5s.parquet,2026-01-10_steps_5s.parquet,4690,6000000.0,4320
DOGE,doge_q6e+06,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-24_steps_5s.parquet,2026-01-24_steps_5s.parquet,3650,6000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-29_steps_5s.parquet,2026-01-29_steps_5s.parquet,5081,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-25_steps_5s.parquet,2026-01-25_steps_5s.parquet,6643,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-28_steps_5s.parquet,2026-01-28_steps_5s.parquet,11486,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-31_steps_5s.parquet,2026-01-31_steps_5s.parquet,1579,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-23_steps_5s.parquet,2026-01-23_steps_5s.parquet,3876,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-26_steps_5s.parquet,2026-01-26_steps_5s.parquet,6599,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-09_steps_5s.parquet,2026-01-09_steps_5s.parquet,2723,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-29_steps_5s.parquet,2026-01-29_steps_5s.parquet,4263,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-19_steps_5s.parquet,2026-01-19_steps_5s.parquet,1176,12000000.0,4320
DOGE,doge_q1p2e+07,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_DOGE/January/2026-01-21_steps_5s.parquet,2026-01-21_steps_5s.parquet,8839,12000000.0,4320
