iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18049,-6.448494596719738e-05,70.50390625,0.0006519984962351648,-1.4148095585002225e-05,0.0013322931782264883,0.9145526819156878,0.003088173110531395,0.032655324947060735,2.4846457230322287,0.7556280310878526,1.0,-7.556280310878525e-05,24.542943000793457,0.7556280310878526,0,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
2,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18287,-6.266787779013699e-05,71.43359375,-0.0010031805588580406,-0.0011633005763082298,0.00032024005570716654,0.9088383269601641,0.002831705566107003,0.03072039120537243,1.3167278111345542,0.7089952689216336,1.0,-7.089952689216332e-05,23.764771938323975,0.7089952689216336,0,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
3,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17844,-6.70220507217924e-05,69.703125,-0.0002765684477720627,-0.000386292395836279,0.00021944790349506785,0.9042562650354117,0.003341187525876246,0.029761673236459545,1.6052402020900842,0.7512642585359967,1.0,-7.512642585359968e-05,22.830011129379272,0.7089952689216336,1,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
4,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18211,-6.883031195864367e-05,71.13671875,-0.0006271853617476357,-0.0007106777235639411,0.00016698469692115928,0.9031076951426749,0.0030658394741085323,0.03100001921744219,1.51279612894384,0.7269504878209898,0.9999999999999997,-7.269504878209897e-05,23.890408039093018,0.7089952689216336,2,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
5,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18632,-6.740247561299556e-05,72.78125,-0.000963374686366676,-0.0010370239267655295,0.00014729847954265057,0.9017166628137879,0.0032975037165326676,0.02700617371896363,1.385715331517808,0.7229294229680024,1.0,-7.229294229680023e-05,24.588411808013916,0.7089952689216336,3,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
6,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18469,-6.917956300310038e-05,72.14453125,-0.00029343682626487206,-0.00036784864571004283,0.00014882363619564206,0.9020703886445277,0.002581555409719838,0.025819637714973993,1.7573908181703708,0.7014643548381361,1.0,-7.014643548381359e-05,24.58614206314087,0.7014643548381361,0,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
7,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18155,-6.798568412339978e-05,70.91796875,-0.0009574090729276779,-0.0010246552274253695,0.00013449231216024297,0.9021525469091204,0.0018947825184251741,0.02084667167962632,1.4973496954888106,0.7344606027024696,0.9999999999999999,-7.344606027024694e-05,24.474544286727905,0.7014643548381361,1,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
8,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18521,-6.701180426493641e-05,72.34765625,-0.001250503803416707,-0.001316405126575512,0.00013180265856412322,0.894574969197097,0.003585945160470446,0.0311822775585587,1.63556971149924,0.716504021749026,1.0,-7.165040217490261e-05,24.393465280532837,0.7014643548381361,2,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
9,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18789,-6.87040135951498e-05,73.39453125,-0.0023115876867529513,-0.002372702214851564,0.00012222907495490053,0.8866191026093303,0.003198533983902811,0.03300879500617367,1.5182399045729982,0.7140674697893564,1.0,-7.140674697893564e-05,24.3662211894989,0.7014643548381361,3,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
10,DOGE_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18477,-6.720311970826202e-05,72.17578125,-0.0005168952509887712,-0.0005759610453499211,0.00011813156539653352,0.8816008932240631,0.003523542086482903,0.027049346794070596,2.090777663352049,0.7055172629509417,1.0,-7.055172629509417e-05,24.568813800811768,0.7014643548381361,4,0.0001,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
