iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,16567,-6.789619795082453e-05,64.71484375,0.0820549838244915,0.12287391065540954,0.01030598720535636,0.9194383025169373,0.36680742580506775,0.42370572686195374,1.5690149068832397,0.7590020105079535,1.0,-7.590020105079533e-05,18.329277276992798,0.7590020105079535,0,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
2,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,13849,-6.506213214164589e-05,54.09765625,-0.027719469740986824,0.015856611906297946,0.004950589733198285,0.9210275411605835,0.027374929413364057,0.27686914801597595,2.8698700070381165,0.7149839870692068,1.0,-7.149839870692068e-05,16.61035680770874,0.7149839870692068,0,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
3,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14903,-7.029821356283304e-05,58.21484375,-0.0246643127175048,0.020062866348497632,0.0032242440502159297,0.9267860092222691,0.017917038663312845,0.3247292460873723,1.6609895154833794,0.7556634808746042,1.0,-7.556634808746044e-05,17.024697065353394,0.7149839870692068,1,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
4,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14031,-6.87837013581704e-05,54.80859375,-0.03304396647339066,0.013367524829194455,0.0011849052243633196,0.9400788644949595,0.012756365684873225,0.28692220943048596,1.3413206251959007,0.7335238020694413,1.0,-7.335238020694412e-05,16.810431241989136,0.7149839870692068,2,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
5,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14349,-6.782064807638692e-05,56.05078125,-0.040098944407972424,0.007975371337648945,0.0003847309007224712,0.9653336069800637,0.005412288451334197,0.21346866894852032,1.281537739797072,0.7265139842124614,1.0,-7.265139842124616e-05,17.77357006072998,0.7149839870692068,3,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
6,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14655,-6.763802143652643e-05,57.24609375,-0.04087570516040196,0.008591729644149991,0.00030506327115093683,0.9923993075216139,0.005526219012510677,0.1893616160126151,0.8933534368469909,0.7060847922655042,1.0,-7.060847922655042e-05,18.121461868286133,0.7060847922655042,0,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
7,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14601,-6.856676563656212e-05,57.03515625,-0.04572268735085215,0.004971560448743639,0.0005081047219651477,1.0189659898834569,0.004342437196117472,0.1568250225391239,0.7914258961432746,0.7383507835232699,1.0,-7.383507835232699e-05,18.772167921066284,0.7060847922655042,1,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
8,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14769,-6.484341261867504e-05,57.69140625,-0.04807974968903831,0.00382771167401188,0.0002759135658249891,1.0409083451543535,0.00298695734912972,0.13626281215942332,0.7197291834013803,0.7204626921922954,1.0,-7.204626921922955e-05,19.056873083114624,0.7060847922655042,2,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
9,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14815,-7.067513719987868e-05,57.87109375,-0.05122461842579974,0.002094953631466291,0.00012197881720668293,1.067611216670937,0.003151896635112333,0.10294229292938123,0.5487238783906732,0.7182272505406114,1.0,-7.182272505406113e-05,19.215140104293823,0.7060847922655042,3,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
10,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,DOGE,14800,-6.828784542066717e-05,57.8125,-0.05291424857245551,0.001095706289264574,9.813061653100401e-05,1.0811803895566199,0.002027868364286154,0.09101029169525848,0.7440155811814798,0.7102244988598416,1.0,-7.102244988598415e-05,18.724331855773926,0.7060847922655042,4,0.001,0.1,0.5,0.05,0.5,0.995,0.95,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
