iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26813,-8.837357179757011e-05,1675.8125,0.09164889715611935,0.13155911304056644,0.012123419437557459,0.9194384813308716,0.3639359809458256,0.427734375,1.7270763516426086,0.8435930067537771,1.0,-8.43593006753779e-05,152.58665680885315,0.8435930067537771,0,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
2,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,24990,-7.860343191055184e-05,1561.875,9.428150951862335e-05,0.041355049004778266,0.009601055644452572,0.921225905418396,0.02872674446552992,0.275390625,2.477510094642639,0.8188287815040636,1.0,-8.188287815040652e-05,152.5928249359131,0.8188287815040636,0,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
3,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26050,-7.342792514392898e-05,1628.125,-0.023524034768342972,0.02036359238748749,0.004606145240056018,0.9238139887650808,0.02041483586188105,0.2835286458333333,1.516636312007904,0.8369867822144006,1.0,-8.369867822144019e-05,147.72767686843872,0.8188287815040636,1,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
4,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25841,-6.324279862623657e-05,1615.0625,-0.030714735797629122,0.014512461275444366,0.003315983905184378,0.9377037621125942,0.010824209493698507,0.28658091076990455,1.6499293417465397,0.8253791466685553,1.0,-8.253791466685572e-05,152.70757007598877,0.8188287815040636,2,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
5,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,27400,-7.301941401504595e-05,1712.5,-0.04203500061462454,0.006062743215251829,0.0008477616439564215,0.9704324770842166,0.005780390283831717,0.18575191399119548,1.0349947429749349,0.8098066416125985,0.9999999999999999,-8.09806641612601e-05,152.3345959186554,0.8098066416125985,0,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
6,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25710,-7.396261704298494e-05,1606.875,-0.041089743275094674,0.008273512041292584,0.00016982443982694372,0.9889633357524872,0.006950040655430859,0.23146909207571298,0.8234409812737156,0.8260665927667167,1.0000000000000002,-8.260665927667184e-05,152.6221079826355,0.8098066416125985,1,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
7,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,23660,-7.538868230616428e-05,1478.75,-0.04854978865230496,0.0027793669028001672,0.00012639560287773727,1.0278470517790064,0.004040641450448576,0.1359577417730334,0.446267782254739,0.8280888438508035,0.9999999999999999,-8.280888438508053e-05,152.90700483322144,0.8098066416125985,2,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
8,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25270,-7.244062370129556e-05,1579.375,-0.04991174423459755,0.0020417011985896156,0.00013705508723907533,1.0404394440676854,0.002361049671890214,0.10620392724598313,0.4806253556769503,0.8261253271016574,1.0,-8.261253271016591e-05,152.20802521705627,0.8098066416125985,3,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
9,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,24178,-7.441470790247047e-05,1511.125,-0.05048856204181599,0.0021398234868001964,0.0001231049480168167,1.0537987425923347,0.0027715810089337842,0.10948113048410353,0.5632951692484008,0.8215742053169045,1.0000000000000002,-8.215742053169064e-05,153.5853090286255,0.8098066416125985,4,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
10,DOGE_lr0.001_clip0.1_ent0.05_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,27617,-7.719577799532644e-05,1726.0625,-0.051757892542942004,0.0016156818242472261,0.0001041440856914216,1.0685129130428488,0.002340526239690495,0.10586381981741975,0.6667956590821797,0.7985149332739273,1.0,-7.985149332739291e-05,154.0707869529724,0.7985149332739273,0,0.001,0.1,0.5,0.05,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
