iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18049,-6.448494596719738e-05,70.50390625,0.04885311312973499,0.02762781077186869,0.06085780896246433,0.9203602194786071,0.023198614164133248,0.3965664029121399,8.771427071094513,0.7555395844308269,1.0,-7.555395844308268e-05,20.848416090011597,0.7555395844308269,0,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
2,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18677,-6.270746267235852e-05,72.95703125,0.03641842259094119,0.04292579861060197,0.005419388588052243,0.921707034111023,0.04051680833985838,0.3532467484474182,1.9542759656906128,0.7071752606864896,1.0,-7.071752606864894e-05,21.30249524116516,0.7071752606864896,0,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
3,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,21014,-6.721539075402801e-05,82.0859375,0.02559761656448245,0.02576727210774348,0.018140161143881933,0.9239736199378967,0.01557096383267842,0.33620293757745195,3.8136577052729472,0.745290835834619,0.9999999999999997,-7.452908358346188e-05,23.07115912437439,0.7071752606864896,1,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
4,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,23680,-6.838784327279507e-05,92.5,-0.004430264634808602,0.004354067092750183,0.001019208133403893,0.9293936037844087,0.0030632183714302363,0.12409774007920636,0.759949801638542,0.7210528741043726,0.9999999999999997,-7.210528741043723e-05,29.680204153060913,0.7071752606864896,2,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
5,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,23733,-6.732124561253908e-05,92.70703125,-0.007238309607121416,0.002019830705420485,0.00016979847567364975,0.9343039793047038,0.002453537906327777,0.09771488891829821,0.7122431902384216,0.7197224107872962,0.9999999999999997,-7.197224107872959e-05,29.642845153808594,0.7071752606864896,3,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
6,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,23961,-6.86644177687612e-05,93.59765625,-0.008225607104726475,0.0011069729220258679,6.161204797039814e-05,0.9363386289639907,0.0018482109002724931,0.08152257869528098,0.6133124515329572,0.6970202065759464,1.0,-6.970202065759462e-05,30.166516065597534,0.6970202065759464,0,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
7,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,23803,-6.770252004156802e-05,92.98046875,-0.009123574733861129,0.0002400451320118871,4.3906808758203457e-05,0.9385573481971567,0.001279631072883978,0.07031606900696219,0.5055048455568877,0.7290153266682341,1.0,-7.290153266682342e-05,30.272001028060913,0.6970202065759464,1,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
8,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,24579,-6.67628770742774e-05,96.01171875,-0.008888596222927194,0.00043004094705542277,3.285364297767046e-05,0.9335064222770078,0.0013668198982558712,0.06430544334476249,0.4564171935032521,0.710065818637415,0.9999999999999997,-7.100658186374149e-05,30.035225868225098,0.6970202065759464,2,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
9,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,24411,-6.836977466630228e-05,95.35546875,-0.009294613697940284,7.15238092502005e-05,2.880913835261773e-05,0.938054230596338,0.001206651090866718,0.06425808961025073,0.46538831817451864,0.7073867436624763,0.9999999999999997,-7.073867436624762e-05,30.507110118865967,0.6970202065759464,3,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
10,DOGE_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,24584,-6.644518189497116e-05,96.03125,-0.009541078722187584,-0.00010592953217001702,2.6426216828261723e-05,0.9448362501072032,0.001255507007972223,0.06303372840297275,0.3908634465104634,0.698987194677575,0.9999999999999997,-6.989871946775749e-05,30.391172170639038,0.6970202065759464,4,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
