iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,24947,-8.174658855981907e-05,1559.1875,0.014192494563758373,0.012537697143852711,0.021696740575134755,0.9193573474884034,0.023995471047237517,0.1754373401403427,2.0376342654228212,0.84350352850002,0.9999999999999999,-8.435035285000222e-05,153.3393590450287,0.84350352850002,0,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
2,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,25852,-7.724881901344633e-05,1615.75,-0.0014216475903468077,0.003505055724946392,0.00851713181581608,0.9185269488844761,0.0073291366205139215,0.07035505083974364,1.2118896273679511,0.8187202146843756,1.0,-8.187202146843774e-05,155.87207508087158,0.8187202146843756,0,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
3,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26160,-7.311714600919074e-05,1635.0,-0.006849107992214461,0.0008066573020933459,0.003002313325384584,0.9156922098153677,0.00462241611109139,0.06128521032559757,1.0116567545785353,0.8368753863496571,0.9999999999999999,-8.368753863496583e-05,151.07683396339417,0.8187202146843756,1,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
4,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,28903,-7.78180398243641e-05,1806.4375,-0.004506359878880314,0.003313520029142994,0.0026484418658928688,0.9144100984440574,0.006298499097410277,0.0801122605541273,1.17147528333,0.8252314589591182,0.9999999999999999,-8.252314589591199e-05,156.43839192390442,0.8187202146843756,2,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
5,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,24804,-7.446770388185839e-05,1550.25,-0.007182461256161332,0.0010911997499028479,0.0016981245079983232,0.9122723463508818,0.0036151062432408154,0.041212954977527264,0.8845802158117294,0.8096734380467053,0.9999999999999996,-8.096734380467075e-05,151.70303678512573,0.8096734380467053,0,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
6,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,27641,-7.678350138990273e-05,1727.5625,-0.006151685291635138,0.0021372442688083367,0.0016149300610690954,0.9096394663765317,0.009198356458606819,0.11543145713706811,1.221037962606975,0.8259028139086637,1.0,-8.259028139086653e-05,155.26453924179077,0.8096734380467053,1,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
7,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26482,-7.236897167764326e-05,1655.125,-0.007888996962439986,0.0008346093505119475,0.0007093238122811621,0.9078268382984859,0.004050944187138856,0.04965166069114975,1.1140197772675982,0.8278993211019386,0.9999999999999997,-8.278993211019401e-05,156.07050108909607,0.8096734380467053,2,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
8,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26697,-7.717049139245538e-05,1668.5625,-0.008860254554816012,-6.728791067699895e-05,0.00046519258068896443,0.9025563077544266,0.0037300618000785414,0.038258148842702074,0.5545544092947582,0.8259993874198909,1.0,-8.259993874198924e-05,154.4232988357544,0.8096734380467053,3,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
9,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,25290,-7.997771852899011e-05,1580.625,-0.008647989430464804,0.00020218905794202157,0.0003140449358397746,0.9007201129198075,0.0027594852603405463,0.03308932410203852,0.5662603980675339,0.8213836451863733,1.0,-8.213836451863752e-05,154.83968806266785,0.8096734380467053,4,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
10,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26990,-7.288476139291432e-05,1686.875,-0.008968282982500063,-6.76701363907476e-05,0.00025499703180550433,0.9028111552750623,0.004036790589419036,0.04067502303385279,0.5679484818268705,0.7983548600999778,0.9999999999999999,-7.983548600999795e-05,157.49161291122437,0.7983548600999778,0,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
11,DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,25686,-8.08793640227751e-05,1605.375,-0.008535228982366914,0.0003920714448124236,0.000201515896793246,0.902805855753375,0.003269751362976796,0.02700459276777966,0.4440602013001255,0.8274374086677099,1.0000000000000002,-8.274374086677115e-05,165.62397527694702,0.7983548600999778,1,0.0003,0.2,0.5,0.01,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
