iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,26872,-8.486657434369947e-05,1679.5,-0.00647892910648476,0.001924653697827704,0.0014926109321161426,0.9149888428774747,0.00585672131374436,0.06387892053885894,1.1047039623152126,0.8434889816862224,1.0,-8.434889816862246e-05,158.29602718353271,0.8434889816862224,0,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
2,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,29126,-7.261034101320414e-05,1820.375,-0.008588933009565968,0.000247075682196017,0.0005613627306266952,0.9116690259041458,0.0031333760261963383,0.039119578957164274,1.136871788136918,0.8187283926856846,1.0,-8.187283926856864e-05,163.64543795585632,0.8187283926856846,0,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
3,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,26667,-6.975860859184587e-05,1666.6875,-0.009276749119312772,-0.0004598836654373196,0.00039999786965763044,0.9016864575365539,0.0032248640430528517,0.03573438961632169,0.8653855021362022,0.8368861663004202,1.0,-8.368861663004216e-05,155.2181510925293,0.8187283926856846,1,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
4,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,27235,-8.597705992413282e-05,1702.1875,-0.009506171637840101,-0.0006867840302615862,0.00026579931588769794,0.8952287477283662,0.002699016307169454,0.03199017847492247,0.7103623852565668,0.825238858569819,1.0,-8.252388585698208e-05,160.14391493797302,0.8187283926856846,2,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
5,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,23674,-6.727471483342593e-05,1479.625,-0.009603364487238069,-0.0008124244330509055,0.00013373567384057444,0.8857808079808316,0.0029475103373137602,0.02939450077804182,0.72832054932146,0.8096646023102505,0.9999999999999996,-8.096646023102527e-05,154.9066619873047,0.8096646023102505,0,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
6,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,26115,-8.618376130906939e-05,1632.1875,-0.009117266449790735,-0.0003920265206147633,0.00014648297922821468,0.8798481611391673,0.0035646259293993575,0.030736794469143767,0.8597829638299748,0.8259050735605904,1.0,-8.259050735605922e-05,160.41169118881226,0.8096646023102505,1,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
7,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,28729,-7.590989206785891e-05,1795.5625,-0.00977075641582671,-0.0009196001956816122,8.598590007399285e-05,0.8894149360426685,0.002624749382129378,0.028472953558727903,0.7625026928032177,0.8279123111741297,1.0,-8.279123111741313e-05,160.2882490158081,0.8096646023102505,2,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
8,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,27288,-8.042255030376951e-05,1705.5,-0.009943782738884221,-0.001126697468584502,6.7908236764601e-05,0.8851039577965383,0.0021834253705521776,0.023250217808203563,0.6839181053003779,0.8259862106501548,1.0,-8.259862106501566e-05,158.87962818145752,0.8096646023102505,3,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
9,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,25145,-8.257332674406175e-05,1571.5625,-0.010090103535912932,-0.0013334051765923505,9.51756139693316e-05,0.8804286342859268,0.0025593782459441172,0.02491165616782382,0.7369770820438862,0.8213984048486386,1.0,-8.213984048486403e-05,158.81116700172424,0.8096646023102505,4,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
10,DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,DOGE,25567,-7.794547995520285e-05,1597.9375,-0.010082358379466767,-0.0012011269772424257,6.405424850360572e-05,0.8913258705430358,0.0032379933835248523,0.029760589823126793,0.6954573678189259,0.79836331106785,0.9999999999999999,-7.983633110678519e-05,155.99666213989258,0.79836331106785,0,0.0003,0.2,0.5,0.01,0.5,0.99,0.95,32,16,8,16,0.02,1,999,4320,buy,3000000.0,3500.0,0.1,0.0
