iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,16567,-6.789619795082453e-05,64.71484375,0.07302223891019821,0.1118406344015721,0.014307047240436077,0.9194382429122925,0.3516890056810138,0.42234331369400024,1.606716513633728,0.7592067735851227,1.0,-7.592067735851226e-05,18.214486122131348,0.7592067735851227,0,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
2,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,13554,-6.487726728564554e-05,52.9453125,-0.013572742541631063,0.028847381726008575,0.007296417063723008,0.9213666121164957,0.02051839650589571,0.29816505312919617,5.983098944028218,0.7157780889732216,1.0,-7.157780889732215e-05,15.996356010437012,0.7157780889732216,0,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
3,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,14111,-7.042763050704257e-05,55.12109375,0.0015924473603566487,0.03950960457556274,0.016496145476897556,0.9233045975367228,0.02179021574832163,0.2625122368335724,4.519032667080562,0.7556329095051683,1.0,-7.556329095051682e-05,16.64140009880066,0.7157780889732216,1,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
4,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,14322,-6.876650551995585e-05,55.9453125,-0.029343423495690028,0.013974078705341005,0.006315636852135261,0.9295063972473144,0.010828789574646554,0.2713727044562499,1.7169108549753824,0.7333800140137501,1.0,-7.333800140137502e-05,17.038859844207764,0.7157780889732216,2,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
5,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,14796,-6.77393074229067e-05,57.796875,-0.039228914487783026,0.007583559817277449,0.0017761770432116464,0.9540112387874852,0.006051655983850852,0.20517825466864134,1.0136436667779218,0.726599214272411,1.0,-7.265992142724109e-05,18.38711905479431,0.7157780889732216,3,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
6,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,14617,-6.782579716851683e-05,57.09765625,-0.04466327377303969,0.0036102850190610214,0.0004606698603311088,0.9700778624974191,0.0029424672199059518,0.13215230673085898,0.7389541534939781,0.7058601420132643,1.0,-7.058601420132644e-05,18.936869144439697,0.7058601420132643,0,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
7,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,15242,-6.858804826857795e-05,59.5390625,-0.04547546944943153,0.003924085831327664,0.00013210551228187088,0.9893121475146877,0.003009112359642235,0.1344863554162051,1.0175873433343239,0.7383684894950955,1.0,-7.383684894950954e-05,19.079882860183716,0.7058601420132643,1,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
8,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,14859,-6.491067559334917e-05,58.04296875,-0.04839039607239621,0.0020882727694164008,8.324063557146084e-05,1.0104057703699385,0.00199019472925703,0.08981562557497196,0.671971870213747,0.7215551131590797,1.0,-7.215551131590797e-05,19.046859979629517,0.7058601420132643,2,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
9,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,14735,-7.101057674809079e-05,57.55859375,-0.04981284859754583,0.0013475723709653216,6.315295834557379e-05,1.023839938289979,0.001611769508375389,0.08944991514470209,0.5379039274857325,0.7187829113930482,1.0,-7.187829113930481e-05,18.663323879241943,0.7058601420132643,3,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
10,DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,DOGE,14821,-6.82321661535599e-05,57.89453125,-0.05051286444067955,0.0015402910528491188,7.15353847096724e-05,1.0417784469468252,0.0015686161899524733,0.07551890048531017,0.4110454548682485,0.710601942739956,1.0,-7.10601942739956e-05,19.051328897476196,0.7058601420132643,4,0.001,0.1,0.5,0.05,0.5,0.99,0.97,32,16,4,256,0.02,2,999,180,buy,20000.0,2000.0,0.1,0.0
