iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26813,-8.837357179757011e-05,1675.8125,0.021728642284870148,0.02528460882604122,0.011269835289567709,0.9190885126590729,0.028189629316329956,0.2587890625,1.8468685150146484,0.8435424320511483,1.0,-8.435424320511504e-05,152.09746408462524,0.8435424320511483,0,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
2,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25143,-7.859966987402827e-05,1571.4375,-0.0044238064216361155,0.0028351778613190013,0.0038952834022763583,0.9206626159804208,0.009172063063098384,0.09918507725177776,1.7799199457679475,0.818777394525057,1.0,-8.187773945250589e-05,154.57087016105652,0.818777394525057,0,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
3,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26260,-7.342341497023254e-05,1641.25,-0.0041780749042690905,0.0041215705541131735,0.0018399098663832302,0.9219600481015665,0.007070362838654246,0.08683123008382541,1.4238224708371692,0.8369309741008473,1.0,-8.369309741008487e-05,149.1988127231598,0.818777394525057,1,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
4,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26000,-6.323365368645568e-05,1625.0,-0.005129216909408569,0.0036781811795574743,0.0008408970405192425,0.9227846741676331,0.0057918491571263666,0.07028147557129462,1.0990243049462636,0.8253287712727456,1.0,-8.253287712727472e-05,153.1782259941101,0.818777394525057,2,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
5,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,27556,-7.301799727578938e-05,1722.25,-0.008375195894916,0.0006958779440705302,0.00037307036225326886,0.9257609222564229,0.005293632963917967,0.04674941775006202,0.9443838943733028,0.8097385085673338,0.9999999999999997,-8.097385085673359e-05,151.3288471698761,0.8097385085673338,0,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
6,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25885,-7.396393901422895e-05,1617.8125,-0.006747690419433639,0.002416163249099229,0.00022044206198188477,0.9274074956774712,0.0058419614204385795,0.07652954853838309,0.7131748532876372,0.825987188064914,1.0,-8.25987188064916e-05,153.75569105148315,0.8097385085673338,1,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
7,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,23924,-7.537891215146278e-05,1495.25,-0.00894700720285376,0.0003179618312872349,0.00015185257540140985,0.9340895505274757,0.004105811174626799,0.038185353267222305,0.8389173291497312,0.8279871319202939,0.9999999999999999,-8.279871319202959e-05,152.50427627563477,0.8097385085673338,2,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
8,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25566,-7.243514674358092e-05,1597.875,-0.008699868305551785,0.0005992406104830737,0.0001455482241358424,0.9371883184821518,0.004516110582946207,0.04428426373784465,0.734728077955452,0.8260550463877661,1.0,-8.260550463877678e-05,151.82644605636597,0.8097385085673338,3,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
9,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,24495,-7.440151644256613e-05,1530.9375,-0.009312350604556163,1.5236780140784587e-05,0.00012736826391284757,0.9391271746294065,0.00378669659304168,0.03026319125836546,0.8551586611535061,0.8214769843184464,1.0,-8.214769843184483e-05,152.8147702217102,0.8097385085673338,4,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
10,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,27925,-7.718956121044983e-05,1745.3125,-0.009575625681983573,-0.00025084661124960154,0.00014974164069566802,0.9399650147450822,0.004065850315279411,0.03407037076249253,1.6289198527644788,0.7984399140605043,0.9999999999999997,-7.98439914060506e-05,152.5478069782257,0.7984399140605043,0,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
11,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25973,-7.495940174378104e-05,1623.3125,-0.00826144412992737,0.0010173706922738113,0.00013732196199411052,0.9347476045099589,0.003355587443850936,0.03743280320934271,0.8054054313554213,0.8275047648001833,1.0,-8.275047648001848e-05,155.1184802055359,0.7984399140605043,1,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
12,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26622,-8.197937367324904e-05,1663.875,-0.00992205095881561,-0.0006169101356101477,0.00011447683135764168,0.9362379453092251,0.003683192273113165,0.029793824638099462,0.8123533188734414,0.8159730499031846,0.9999999999999999,-8.159730499031864e-05,154.81215000152588,0.7984399140605043,2,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
13,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25149,-7.725048313944881e-05,1571.8125,-0.009766323619987815,-0.00047995810051289835,0.0001065407891110226,0.9339636141061782,0.003444716785453532,0.025468108613276853,0.7208442544192075,0.8200663666046784,0.9999999999999997,-8.200663666046798e-05,151.6122531890869,0.7984399140605043,3,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
14,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26574,-8.150570622282878e-05,1660.875,-0.009386615063292239,-8.381820197503907e-05,7.900072156395631e-05,0.9342297430870667,0.0026807084567098704,0.022490661416668445,0.8145342287871072,0.8310761573361622,1.0,-8.310761573361641e-05,152.09227800369263,0.7984399140605043,4,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
15,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,26789,-7.544053558425392e-05,1674.3125,-0.009244822855283207,2.1282675600062094e-05,9.518923225015278e-05,0.9313700353761889,0.0027992393249538713,0.029336255242529693,0.7094954942124632,0.8259812216894328,1.0000000000000002,-8.259812216894343e-05,154.51205587387085,0.7984399140605043,5,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
16,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,25121,-8.870621411368792e-05,1570.0625,-0.009439645102247596,-0.000198744162944422,6.789088645746233e-05,0.9274846607446671,0.0030456150876852915,0.028394944306928665,0.684762444794178,0.8098403422904759,1.0,-8.098403422904776e-05,153.75123500823975,0.7984399140605043,6,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
17,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,27322,-7.861042213710085e-05,1707.625,-0.009539093873980973,-0.00029622643348745813,7.216069038636137e-05,0.927894798969781,0.002952254263248135,0.026767676267169277,0.728767843020183,0.8428506763702631,1.0,-8.428506763702652e-05,154.29884815216064,0.7984399140605043,7,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
18,DOGE_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,DOGE,27130,-7.484879082015258e-05,1695.625,-0.009614390949279352,-0.00042598403109552006,6.464213967499848e-05,0.9220728238798538,0.0024922446273884106,0.03079250711894963,0.7922056161991831,0.8440628725396186,1.0,-8.4406287253962e-05,156.1600251197815,0.7984399140605043,8,0.0003,0.2,0.5,0.01,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,3000000.0,3500.0,0.1,0.0
