iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18049,-6.448494596719738e-05,70.50390625,0.058064179262146354,0.027626078139350873,0.060876200720667836,0.9203147649765014,0.02320043489976662,0.3965664029121399,8.77366544008255,0.7555405483237295,1.0,-7.555405483237294e-05,20.746684789657593,0.7555405483237295,0,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
2,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,18677,-6.270797389552344e-05,72.95703125,0.043749946606112644,0.04106424022550992,0.005371414183173329,0.9213124513626099,0.03682842515579088,0.34415584802627563,1.9562604427337646,0.7073994387031584,1.0,-7.073994387031582e-05,21.089416980743408,0.7073994387031584,0,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
3,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,20774,-6.69153112022544e-05,81.1484375,0.018032279057318672,0.009744894281760175,0.01657476949998561,0.9237412003909841,0.010403860197532974,0.22739713858155644,1.7179688706117517,0.7482707071327189,1.0,-7.482707071327187e-05,21.925257921218872,0.7073994387031584,1,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
4,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,20899,-6.895651472354357e-05,81.63671875,0.010947803170878257,0.010021042672964353,0.0018535209533407308,0.9262770336182391,0.00675689040073164,0.2176624433916123,1.9839981628245995,0.7222111281007689,0.9999999999999997,-7.222111281007687e-05,23.904103994369507,0.7073994387031584,2,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
5,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,22924,-6.719223559393881e-05,89.546875,0.0026314953430592826,0.0025023218549212137,0.0002583469773732227,0.9259378392741365,0.0023354866108874013,0.11576060676630938,0.7283868611491514,0.7202928947280207,1.0,-7.202928947280206e-05,26.206464052200317,0.7073994387031584,3,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
6,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,22944,-6.887818740231381e-05,89.625,0.002138715835466222,0.0020198673365668584,0.00023769698549036753,0.9241334795951843,0.0019488375448227224,0.088972824779427,0.6382089335611969,0.6978223240730049,0.9999999999999997,-6.978223240730048e-05,26.426732063293457,0.6978223240730049,0,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
7,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,22700,-6.748106120852863e-05,88.671875,0.0007070028146905693,0.0006296581297815392,0.0001546893595418023,0.9254342494708188,0.001610202679753815,0.07125837623168065,0.2697251709002369,0.7304746093450774,1.0,-7.304746093450775e-05,26.48233914375305,0.6978223240730049,1,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
8,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,23213,-6.676804414404355e-05,90.67578125,0.0007096253533897349,0.0006887020449579179,4.184662445065138e-05,0.9266094107318807,0.0008197450817730053,0.056043666602043365,0.3180981425706435,0.7116692823866302,1.0,-7.1166928238663e-05,26.908185243606567,0.6978223240730049,2,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
9,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,23509,-6.84987067660295e-05,91.83203125,0.0005868254391282755,0.0005648957965701816,4.385929993009928e-05,0.9219305264177146,0.0014304702159938611,0.06572618986548925,0.29970245384093785,0.7075277274387947,1.0,-7.075277274387944e-05,27.215286016464233,0.6978223240730049,3,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
10,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,24189,-6.67107476778109e-05,94.48828125,0.00020741701821082512,0.00019320111611079754,2.843181220311765e-05,0.9159522940005574,0.0014453885369182383,0.052920538436280494,0.24483289704325475,0.6991202947734503,1.0,-6.991202947734502e-05,27.537617921829224,0.6978223240730049,4,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
11,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,24272,-6.751068759897308e-05,94.8125,0.00039135046873184365,0.000378227662250874,2.6245622840243804e-05,0.9186055000339236,0.0008362309581688868,0.0423987317980001,0.2704496904043481,0.7398104314044507,1.0,-7.398104314044504e-05,27.45220398902893,0.6978223240730049,5,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
12,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,24329,-6.761937588390589e-05,95.03515625,0.0003293874101351386,0.0003161655343430829,2.644375566822938e-05,0.9164396066750798,0.0011109222888569079,0.05177060658960337,0.24812539103108325,0.7296416924605579,1.0,-7.296416924605578e-05,27.842111110687256,0.6978223240730049,6,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
13,DOGE_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,24095,-6.572165442571257e-05,94.12109375,0.00018672184725687657,0.00017793132987453664,1.758103478875585e-05,0.9154234994202852,0.0009687727960485075,0.04044871367867537,0.22542700267929053,0.7016910895343116,1.0,-7.016910895343116e-05,27.126906871795654,0.6978223240730049,7,0.001,0.1,0.5,0.0,0.5,0.995,0.95,32,16,4,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
