iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,24947,-8.174658855981907e-05,1559.1875,0.018790821079164743,0.012538948375731707,0.021697194129228593,0.9193447828292847,0.02399899591691792,0.1754373401403427,2.03481947183609,0.8435035627267043,1.0,-8.435035627267066e-05,154.69284105300903,0.8435035627267043,0,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
2,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,25852,-7.724881917094018e-05,1615.75,0.0016358199626988462,0.0025039073821502707,0.007445513837850622,0.918168883169851,0.006288245788797916,0.06104550508391713,1.4752360279521635,0.8187513690844668,1.0,-8.187513690844684e-05,156.21974182128906,0.8187513690844668,0,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
3,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26073,-7.312006153928673e-05,1629.5625,-0.0008172734758292122,0.002400606567988135,0.002713904427043323,0.9149664798002134,0.006258225319846855,0.06929442555183309,1.0187024206950748,0.8368995799455741,1.0,-8.368995799455752e-05,153.98526692390442,0.8187513690844668,1,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
4,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,28819,-7.782654244242686e-05,1801.1875,-0.0016090417283205942,0.0018498446010142128,0.0021736299491805925,0.9091402808001622,0.005294753458571663,0.06750194705815242,0.977451814425424,0.825276992549475,0.9999999999999997,-8.252769925494766e-05,156.73013186454773,0.8187513690844668,2,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
5,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,24689,-7.447177103508686e-05,1543.0625,-0.0027786167321859727,0.0010946500519878046,0.0012607517575296307,0.9007285582167762,0.00382465553167392,0.04334164173342288,1.095275155561311,0.8097106110994656,0.9999999999999999,-8.097106110994675e-05,151.02757000923157,0.8097106110994656,0,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
6,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,27576,-7.678899612681043e-05,1723.5,-0.0028191504485316965,0.0011569733683006091,0.0010101103177906847,0.8962358198667827,0.005492622879549009,0.06751253014724505,0.898895453308758,0.8259437535440304,1.0,-8.259437535440321e-05,155.8117880821228,0.8097106110994656,1,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
7,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26325,-7.236948646438518e-05,1645.3125,-0.0037195247647245056,0.00033791569279628675,0.0008127106105418464,0.8927591712428973,0.0030859189589766455,0.03841851453426688,0.9548051188914821,0.827947030485531,0.9999999999999999,-8.279470304855327e-05,154.61935710906982,0.8097106110994656,2,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
8,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26545,-7.717636573600533e-05,1659.0625,-0.0036234127374638507,0.0005522569124922284,0.0005343895709523988,0.8885729098465385,0.003965450376687464,0.04519630123991746,0.8334221906233125,0.8260349551435471,1.0,-8.260349551435486e-05,153.28275299072266,0.8097106110994656,3,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
9,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,25127,-7.998811594782885e-05,1570.4375,-0.0035421326314099134,0.0006711178442128585,0.00042702090860984753,0.8853522065281868,0.0027552972006014897,0.036917544982861726,0.6662535348534584,0.8214408010485498,1.0000000000000002,-8.214408010485518e-05,153.9089229106903,0.8097106110994656,4,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
10,DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,DOGE,26810,-7.29046838045882e-05,1675.625,-0.003943590904845921,0.0003221803406547203,0.0002922614230344554,0.8823804162269415,0.00291997010809123,0.030911189893823722,0.7861312555885592,0.7984027795194857,1.0,-7.984027795194876e-05,153.03851199150085,0.7984027795194857,0,0.0003,0.2,0.5,0.005,0.5,0.995,0.95,32,16,4,16,0.02,3,999,4320,buy,3000000.0,3500.0,0.1,0.0
