iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26808,-3.542729157819101e-06,1675.5,5.03726070472215e-05,-1.2803223347324297e-05,0.0001263516662460598,0.9193886847428556,0.0008513779525083868,0.023236526565116673,0.2503060745075345,0.022880819339870975,0.9999999999999851,-2.2880819339870633e-06,114.39806699752808,0.022880819339870975,0,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24471,-4.148491052293157e-06,1529.4375,0.00030500240098040287,0.0002781479414231714,5.3708923049419595e-05,0.9184688107699764,0.0005763149517721957,0.02334046116507403,0.25025795660532857,0.02274272115258996,0.9999999999999851,-2.2742721152589614e-06,115.37549471855164,0.02274272115258996,0,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25848,-6.4535683195944175e-06,1615.5,-6.377653920151038e-05,-7.950658752523477e-05,3.146009197842111e-05,0.9171614880655327,0.0006166519402197808,0.020754117623665462,0.22413564309039535,0.022063532830955364,0.9999999999999848,-2.2063532830955028e-06,118.1033570766449,0.022063532830955364,0,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26573,-3.859697966402634e-06,1660.8125,-0.00018463417966316074,-0.00019887099953402353,2.8473642208515435e-05,0.9177095791641271,0.000691040461766911,0.022944654961872212,0.1979789538133257,0.021110379920573255,0.9999999999999849,-2.1110379920572945e-06,120.41313219070435,0.021110379920573255,0,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,36449,-2.1921286538486514e-06,2278.0625,0.00014074941851226363,0.0001283079389603851,2.4882961841715063e-05,0.9180397438920207,0.00030936123100546966,0.015351983103351409,0.1948579435573063,0.02213444967516609,0.9999999999999852,-2.2134449675165766e-06,130.3662247657776,0.021110379920573255,1,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28580,-4.119054799324049e-06,1786.25,0.00013799027594455095,0.0001240031781714622,2.7974204413750843e-05,0.9174274956448036,0.0004870638698568591,0.017877543138813946,0.193799693807306,0.022370236191627937,0.9999999999999855,-2.2370236191627614e-06,122.85473823547363,0.021110379920573255,2,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24376,-5.1471543772157796e-06,1523.5,0.0003424727467100471,0.00032622246362560577,3.2500562529743805e-05,0.9151808400543369,0.0005165913829568107,0.017077412900552914,0.20016256478444047,0.021787071022466548,0.9999999999999853,-2.178707102246623e-06,120.96689105033875,0.021110379920573255,3,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,31614,-3.2409862865377914e-06,1975.875,0.00021653703651469504,0.00020803721875540398,1.6999635026841422e-05,0.9125475791238603,0.0002581401354796577,0.017606904835528916,0.1971659945944945,0.022938386447739254,0.9999999999999849,-2.2938386447738908e-06,119.11619305610657,0.021110379920573255,4,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,32149,-4.481116592827506e-06,2009.3125,-0.0002715146835186033,-0.0002792023850091141,1.537540254226144e-05,0.9117870875634253,0.0005440798530429447,0.0139853618984489,0.165177896633395,0.02216946504602646,0.9999999999999859,-2.2169465046026144e-06,122.04535913467407,0.021110379920573255,5,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25762,-2.9102732813298637e-06,1610.125,-6.943294214151512e-05,-7.716888961237833e-05,1.5471883252044506e-05,0.9111852964349821,0.000260352487951904,0.01464428449181986,0.17626744974404573,0.021935279439398478,0.9999999999999853,-2.1935279439398153e-06,118.63367915153503,0.021110379920573255,6,0.0001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
