iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,26204,-3.4338413808684644e-06,1637.75,0.044321306981146336,0.04827373777516186,0.001279525808058679,0.9184385240077972,0.10425930912606418,0.353515625,0.8779680877923965,0.022886921029927825,0.9999999999999852,-2.288692102992748e-06,112.07372689247131,0.022886921029927825,0,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,29364,-3.6868045109897915e-06,1835.25,0.008361731888726354,0.012567419052769147,0.000759613118134439,0.9170988202095032,0.04764603735424444,0.26321136951446533,0.7120445072650909,0.022750056163632397,0.9999999999999858,-2.275005616363208e-06,114.76545810699463,0.022750056163632397,0,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,26526,-3.7934102949648834e-06,1657.875,-0.002657721929667558,0.0017739955692115683,0.00026055196732361783,0.9123987195303114,0.004750232489307649,0.04492863582651526,0.23782280469380265,0.022077614524065474,0.9999999999999863,-2.207761452406518e-06,116.22096705436707,0.022077614524065474,0,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,26572,-4.050058561854987e-06,1660.75,-0.0037817908316870167,0.0007403060131091936,5.11432919989621e-05,0.9095337145927689,0.0025847212493331673,0.03100994966573116,0.1711489659836467,0.02111215719851283,0.9999999999999863,-2.111215719851254e-06,120.40795707702637,0.02111215719851283,0,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,21245,-4.288273357159344e-06,1327.8125,-0.0048340880748583,-0.0003801561563575108,6.133164819337773e-05,0.896919561283929,0.0028221079586555355,0.034019127612174044,0.16201830686380467,0.022135802986837486,0.9999999999999859,-2.213580298683718e-06,120.32940626144409,0.02111215719851283,1,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,28621,-3.5228079387285307e-06,1788.8125,-0.00401403150136447,0.000443540353115585,2.9793669388918757e-05,0.8944937564397641,0.002684165282433092,0.028280259343410708,0.1507994111260058,0.02237556584601882,0.9999999999999865,-2.237556584601852e-06,121.66189908981323,0.02111215719851283,2,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,28246,-3.8137967833652284e-06,1765.375,-0.0045004292359018495,-6.346383993819213e-05,3.3407954904061755e-05,0.8907338936946222,0.004290913158618943,0.043066615566203836,0.17921035307725625,0.021805764038470957,0.9999999999999861,-2.1805764038470655e-06,124.05190229415894,0.02111215719851283,3,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,26511,-3.5920776999935912e-06,1656.9375,-0.005252021497220821,-0.0008118740284295373,3.376566975194215e-05,0.8914060805525098,0.004641326379647754,0.04363519038001652,0.16005368539620013,0.022958445956078606,0.9999999999999865,-2.29584459560783e-06,116.69293713569641,0.02111215719851283,4,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,32129,-3.4086499695777165e-06,2008.0625,-0.006182704461934918,-0.0017324994275895733,3.415611837631616e-05,0.8934566392563283,0.003931761075413931,0.03797363166449941,0.15851164638297632,0.022181978137461904,0.9999999999999865,-2.2181978137461617e-06,124.39742708206177,0.02111215719851283,5,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.995_lam0.95_seed3,BTC,31281,-3.559308237232462e-06,1955.0625,-0.006499211253926094,-0.002106044637100509,3.338030153265185e-05,0.8819713719157191,0.004110001008512011,0.04310236985359517,0.1583077594430022,0.021946380618612777,0.9999999999999859,-2.194638061861247e-06,120.72698378562927,0.02111215719851283,6,0.001,0.2,0.5,0.005,0.5,0.995,0.95,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
