iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,25388,-5.09443658870629e-06,1586.75,0.004467060931751298,0.003983442639403151,0.0009672366625939807,0.9181535840034485,0.012440064957618353,0.17992659740977818,0.5839880274401771,0.0228850322878746,0.9999999999999851,-2.2885032287874256e-06,110.83534693717957,0.0228850322878746,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,28387,-3.7037689138182556e-06,1774.1875,0.0011345548072871005,0.0010123057490297033,0.00024449811257532596,0.9097503657499071,0.00242450214518512,0.026744240992676818,0.2629553226970177,0.02274855063188697,0.9999999999999852,-2.2748550631886636e-06,116.15775609016418,0.02274855063188697,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,30093,-3.0533061904604783e-06,1880.8125,0.00011126059489470208,3.306013409196673e-05,0.00015640091119166754,0.9017754641671976,0.002685907815360248,0.026458756809976572,0.19952964523496727,0.022067476360346373,0.9999999999999857,-2.206747636034606e-06,116.4610481262207,0.022067476360346373,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,28209,-3.769242643367782e-06,1763.0625,-3.685907800640312e-05,-6.753610252628408e-05,6.135403018398782e-05,0.8979751201612609,0.002000610059407596,0.016234646739446492,0.1667789759646569,0.021110863636411084,0.9999999999999858,-2.1110863636410788e-06,119.3340060710907,0.021110863636411084,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,25563,-4.208806902670295e-06,1597.6875,0.0003318993636711122,0.0003106144023533096,4.25699088861852e-05,0.8964258479137047,0.0018799724742469455,0.010238013342114202,0.1507455063253349,0.022136053716507783,0.9999999999999853,-2.213605371650746e-06,119.23205924034119,0.021110863636411084,1,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,27193,-3.0669865440218233e-06,1699.5625,-0.00033560409055418723,-0.0003499217248274902,2.863526812554348e-05,0.896006552985421,0.0020302023632397053,0.01708361454829746,0.14900986567415572,0.022373099749670708,0.9999999999999857,-2.2373099749670394e-06,119.47581100463867,0.021110863636411084,2,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,27632,-3.3510193971377603e-06,1727.0,-0.0003908011212223011,-0.00040756471174642104,3.3527187117049997e-05,0.8942758278413252,0.0019147947645788835,0.014126818387938495,0.13811407432976094,0.02179479035179539,0.9999999999999852,-2.1794790351795065e-06,121.4730749130249,0.021110863636411084,3,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,31038,-3.5544721291784606e-06,1939.875,-0.00023122385975519316,-0.00024065145634431546,1.8855196408068996e-05,0.8919183709582345,0.0014899790403582241,0.012403013740979196,0.13680362163997087,0.02294393374631284,0.9999999999999849,-2.2943933746312495e-06,117.41480422019958,0.021110863636411084,4,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,29934,-3.817011792911746e-06,1870.875,-0.0004911623955580333,-0.0005008546430163132,1.9384503762937082e-05,0.8856200603610378,0.0021687881430267936,0.013187679221411631,0.1361226529451245,0.022170692939406732,0.9999999999999855,-2.2170692939406405e-06,120.82080721855164,0.021110863636411084,5,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,28448,-4.5416282153533485e-06,1778.0,-0.0009136325061019436,-0.0009252303902615365,2.3195781608364996e-05,0.8882078783852714,0.001699484294281969,0.0188123355650792,0.1419928702359487,0.021930639393992334,0.9999999999999847,-2.1930639393992002e-06,117.45647406578064,0.021110863636411084,6,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
