iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26808,-3.542729157819101e-06,1675.5,0.0009759769670364341,0.0008847284776527646,0.00018249698848005623,0.9193926616659704,0.0013349683683398599,0.05073159768241721,0.26768838255754057,0.022880660414149004,0.9999999999999852,-2.2880660414148663e-06,114.05606317520142,0.022880660414149004,0,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24476,-4.147922164470139e-06,1529.75,0.00034845714888396455,0.0002965967374361104,0.0001037208193412546,0.9166975666065605,0.001046233112734923,0.032662670577077994,0.19239091238349068,0.02274423097944915,0.9999999999999853,-2.2744230979448818e-06,114.49831295013428,0.02274423097944915,0,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25848,-6.4539356585508295e-06,1615.5,0.00026681687091588494,0.00023395005644702264,6.57336240781696e-05,0.9200384824299345,0.0004054322516376309,0.032674418037583794,0.16285173896261873,0.022061676388790447,0.9999999999999855,-2.206167638879013e-06,114.33521389961243,0.022061676388790447,0,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26583,-3.856979799985212e-06,1661.4375,0.0003338674360353287,0.0003062892706830697,5.515632303612156e-05,0.9208404112536952,0.000618888426781613,0.02400308627995469,0.1581477155592644,0.02110973575163956,0.9999999999999853,-2.110973575163925e-06,118.50143003463745,0.02110973575163956,0,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,36466,-2.1928536078417197e-06,2279.125,0.0003397956339515278,0.0003111451829465996,5.730091120249704e-05,0.9205717013941871,0.0006717605081167668,0.02320806336501846,0.13856590368474522,0.0221343911575903,0.9999999999999849,-2.213439115758997e-06,125.46619629859924,0.02110973575163956,1,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28599,-4.127750254932143e-06,1787.4375,8.366300820246882e-05,5.51122103915029e-05,5.7101598683498434e-05,0.9208795143324032,0.0007525211146174657,0.02790001288910086,0.14223499836302117,0.02236767551127448,0.9999999999999851,-2.236767551127415e-06,119.31563210487366,0.02110973575163956,2,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24439,-5.1247282959044254e-06,1527.4375,0.00046149927706377343,0.0003986805135955271,0.0001256375226705354,0.9186310804620081,0.0008152525215946336,0.033554825885458946,0.16911420982559117,0.021784257841254727,0.9999999999999851,-2.1784257841254406e-06,119.27733302116394,0.02110973575163956,3,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,31632,-3.2348756105976287e-06,1977.0,7.631171809133242e-05,6.062547918154739e-05,3.137247788904532e-05,0.9120425714386834,0.0005794780735024167,0.01845667434261284,0.12792875286605623,0.0229314901080615,0.9999999999999849,-2.2931490108061156e-06,117.48394918441772,0.02110973575163956,4,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,32177,-4.484319995245186e-06,2011.0625,0.00021303800552008312,0.00019874020270549408,2.8595609485648765e-05,0.9159783110953867,0.0003548325939348729,0.01996422131833242,0.13394880121632013,0.02216615170947373,0.9999999999999852,-2.2166151709473397e-06,121.43844199180603,0.02110973575163956,5,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25860,-2.909634576860569e-06,1616.25,-6.608578189682292e-05,-8.038955312419122e-05,2.860754781250744e-05,0.9165550680721507,0.0005378298102882315,0.02220109086734809,0.13067827107129143,0.02192735442841201,0.9999999999999848,-2.192735442841167e-06,115.19247317314148,0.02110973575163956,6,0.0003,0.1,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
