iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,25388,-5.09443658870629e-06,1586.75,0.022258609533309937,0.030149075057771535,0.002587837807368487,0.9184385538101196,0.10621813072098629,0.3330078125,0.8027638792991638,0.02286778278503928,0.9999999999999843,-2.2867782785038915e-06,109.53501081466675,0.02286778278503928,0,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,28616,-3.6679913671127697e-06,1788.5,-0.007063426210914018,0.0019774293442990387,0.00035499088267931925,0.9218351229181829,0.004906022944158154,0.04986380308708352,0.24212245654385045,0.022712937761286196,0.9999999999999842,-2.271293776128583e-06,115.85340094566345,0.022712937761286196,0,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,30345,-3.0510036270427555e-06,1896.5625,-0.008503349800435763,0.000716576998691838,0.0002103015222081037,0.932507780944409,0.004737631447657192,0.04560663830013756,0.20339860803872145,0.02202727733238276,0.9999999999999841,-2.2027277332382414e-06,115.64088201522827,0.02202727733238276,0,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,28390,-3.7709068421020368e-06,1774.375,-0.009003599677234887,0.0003714942082693229,0.00013146107722377564,0.9440824671089649,0.004250559813605586,0.04236230084381532,0.17191712672822176,0.021096082089700402,0.9999999999999843,-2.1096082089700067e-06,118.97803592681885,0.021096082089700402,0,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,25860,-4.208659095380764e-06,1616.25,-0.00999589295000257,-0.0003892951815225639,6.636508431703121e-05,0.9639780504624252,0.005021914216356895,0.038455483937145346,0.16008010211274448,0.022102377840225732,0.9999999999999843,-2.210237784022539e-06,120.43501496315002,0.021096082089700402,1,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,27413,-3.0623682767632387e-06,1713.3125,-0.009417652643108416,0.0001266653436282431,3.54001183952897e-05,0.9562018269188602,0.002850094342945411,0.030351028479910367,0.1576756066255691,0.022348715859269345,0.9999999999999841,-2.2348715859268994e-06,119.39963293075562,0.021096082089700402,2,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,27891,-3.343676126885296e-06,1743.1875,-0.009064259965984032,0.0004284928807465209,3.385877756125995e-05,0.950968242913402,0.002778601832160343,0.03042380568904188,0.14660509955395953,0.021751438171797536,0.9999999999999842,-2.1751438171797194e-06,121.81252121925354,0.021096082089700402,3,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,31277,-3.548976553375498e-06,1954.8125,-0.009966672136215493,-0.0005099537788297429,2.3407218890270087e-05,0.9468422170367933,0.0031034011982492594,0.029696269551829073,0.14283030954820494,0.022882578312394576,0.9999999999999838,-2.2882578312394204e-06,119.06853199005127,0.021096082089700402,4,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,30138,-3.8090390406361527e-06,1883.625,-0.00990005924930455,-0.0004623101548390942,2.3893371536347254e-05,0.9449696055600341,0.0036002639434333157,0.03657970035540491,0.14888703208154355,0.02215746047248704,0.9999999999999847,-2.215746047248669e-06,120.62667965888977,0.021096082089700402,5,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,BTC,28772,-4.550884070266389e-06,1798.25,-0.010760447833759908,-0.0011927843715001062,3.7922542009123165e-05,0.9586624955997787,0.003746514533929395,0.035892609666835246,0.14916148751599495,0.021886641375743657,0.9999999999999839,-2.1886641375743304e-06,117.85083794593811,0.021096082089700402,6,0.001,0.2,0.5,0.01,0.5,0.999,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
