iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26808,-3.542729157819101e-06,1675.5,0.00010045317218821267,-2.9255083887310662e-06,0.00020675734600136253,0.9177784495196253,0.003195813487888511,0.025564456090577087,0.22938934495707727,0.022880643218062522,0.9999999999999849,-2.288064321806218e-06,113.9733157157898,0.022880643218062522,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24473,-4.1502161130172295e-06,1529.5625,-1.1486855068402032e-05,-5.418938502659831e-05,8.540506767493919e-05,0.9135156365073457,0.0026176334826955934,0.01915498926394562,0.1825426829104521,0.022741526284643755,0.9999999999999849,-2.2741526284643408e-06,114.7744460105896,0.022741526284643755,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25866,-6.45361445941628e-06,1616.625,8.207991055104894e-06,-4.710852583509852e-05,0.00011063305565856423,0.9120307240921718,0.0022799491362705407,0.025000781757766023,0.17776520475028798,0.022061648693064848,0.9999999999999852,-2.2061648693064524e-06,114.04977416992188,0.022061648693064848,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26633,-3.861102243017574e-06,1664.5625,-0.00045327018337185056,-0.00048064071857742473,5.474108518614711e-05,0.9094377578991764,0.001638674190996237,0.011629736544081132,0.13793301998795765,0.02110783315904464,0.9999999999999852,-2.110783315904432e-06,118.48441505432129,0.02110783315904464,0,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,36447,-2.192174297506389e-06,2277.9375,-0.00016007087987822565,-0.00017448388623759255,2.8826016580928303e-05,0.9057605587359931,0.0015183436045936736,0.00889691704166277,0.13508981001925552,0.022132584599177205,0.9999999999999849,-2.2132584599176867e-06,124.55675315856934,0.02110783315904464,1,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28595,-4.123523229524391e-06,1787.1875,-0.0001257377344109843,-0.00014152051174102796,3.156555493532914e-05,0.9027484294615293,0.0023813142828370665,0.02180759365294586,0.1507308422669507,0.022368538501676697,0.9999999999999849,-2.2368538501676357e-06,119.51221489906311,0.02110783315904464,2,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24451,-5.154583736563318e-06,1528.1875,-0.0010642739370389474,-0.0010870383290576115,4.5528811270111075e-05,0.8965822145038721,0.0021685906076480237,0.01644462330993835,0.13909741939634693,0.021781806935168638,0.9999999999999849,-2.1781806935168315e-06,119.50188183784485,0.02110783315904464,3,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,31662,-3.23909899900506e-06,1978.875,-0.00041712684356384885,-0.0004401477491618217,4.6041822012436263e-05,0.889831438897148,0.0023735340116925524,0.01248813626663168,0.13748326900577734,0.022927298941880624,0.9999999999999852,-2.292729894188028e-06,116.74511480331421,0.02110783315904464,4,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,32190,-4.480073433400475e-06,2011.875,-4.3911752076297716e-05,-6.619365245925934e-05,4.4563814736164886e-05,0.8815027866512537,0.0018082556141048953,0.013264761004393222,0.14466829822049476,0.022167321615037334,0.9999999999999855,-2.216732161503701e-06,120.55944871902466,0.02110783315904464,5,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25836,-2.9135287314452897e-06,1614.75,7.005484384731687e-05,5.283084075547766e-05,3.44480125236527e-05,0.8765223645696453,0.0015031230305627696,0.009059288438555657,0.13785870495599276,0.021932853037790308,0.9999999999999848,-2.1932853037789967e-06,114.67764687538147,0.02110783315904464,6,0.0003,0.2,0.5,0.0,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
