iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,25388,-5.09443658870629e-06,1586.75,0.03882628958672285,0.046791884694436625,0.0024375778157263994,0.9184385538101196,0.10635046793354885,0.4189453125,0.8396146893501282,0.02286811944716227,0.9999999999999843,-2.2868119447161905e-06,110.43727517127991,0.02286811944716227,0,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,28618,-3.6678518894939057e-06,1788.625,-0.006594279907982458,0.0025249319082574807,0.00020034664505428357,0.9219385359152529,0.00241770032517244,0.09776195861554776,0.2727410218035413,0.022721041438689776,0.9999999999999843,-2.2721041438689416e-06,118.8731861114502,0.022721041438689776,0,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,30301,-3.0505732158926317e-06,1893.8125,-0.008495525744122764,0.0007588878340137402,9.544782248364451e-05,0.9302137716362874,0.0014138679547846275,0.06541674333663347,0.20108545628221083,0.02203713496913351,0.9999999999999845,-2.2037134969133167e-06,118.83436393737793,0.02203713496913351,0,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,28363,-3.771000654567168e-06,1772.6875,-0.008751177755974433,0.0005770564897918265,3.4561609762054756e-05,0.9345515263932092,0.0014728096286983708,0.05003848311545361,0.16700108316061751,0.02109828993275402,0.9999999999999847,-2.109828993275369e-06,121.39399600028992,0.02109828993275402,0,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,25816,-4.213502892637318e-06,1613.5,-0.009143715769124146,0.00030709420193138963,2.1314267017330098e-05,0.9461467360074703,0.0037998728609146873,0.04843930986423332,0.15914981429680036,0.022092144236054333,0.9999999999999847,-2.2092144236053993e-06,119.91471076011658,0.02109828993275402,1,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,27325,-3.0656312051726706e-06,1707.8125,-0.008939447408516167,0.0005116847671236732,9.005075105611232e-06,0.9455634950211754,0.0009939274823409505,0.0417414032918815,0.1412762391846627,0.02234921589074512,0.9999999999999841,-2.2349215890744765e-06,120.66410613059998,0.02109828993275402,2,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,27865,-3.345881296576362e-06,1741.5625,-0.006692065251991152,0.0027546939856256357,1.2693747298726522e-05,0.9453106325864792,0.0052774792246782455,0.062270452184602615,0.15158875960856677,0.021762232599979905,0.9999999999999841,-2.176223259997956e-06,118.97554874420166,0.02109828993275402,3,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,31179,-3.5470448685682005e-06,1948.6875,-0.00916879539915,0.00033685091504719,9.788181437160816e-06,0.9510540638960177,0.0008987138551678101,0.03768421393385412,0.14022035671082594,0.022898594137662903,0.9999999999999847,-2.2898594137662547e-06,119.79297304153442,0.02109828993275402,4,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,30032,-3.8089666096251897e-06,1877.0,-0.00898663544212468,0.0005439244618173688,1.026986425666602e-05,0.9535695075988769,0.0009466833682173122,0.04516812418636012,0.14147589151592305,0.022161628807229848,0.9999999999999849,-2.216162880722951e-06,122.57932376861572,0.02109828993275402,5,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed2,BTC,28610,-4.550344820715876e-06,1788.125,-0.009344514108083228,0.0001960641708254597,6.8584840377888325e-06,0.9544007735032785,0.0005690097467559937,0.035566520625970474,0.128724038351752,0.021910483128441228,0.9999999999999841,-2.1910483128440884e-06,119.82228493690491,0.02109828993275402,6,0.001,0.1,0.5,0.01,0.5,0.995,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
