iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
1,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,25388,-5.09443658870629e-06,1586.75,0.027203589910641313,0.03069377727430256,0.0022040075273253024,0.9184385538101196,0.10627271367443936,0.33203125,0.7963148653507233,0.02286779516777062,0.9999999999999843,-2.2867795167770266e-06,114.04246187210083,0.02286779516777062,0,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
2,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,28620,-3.6675759842603377e-06,1788.75,-0.0005184544322272653,0.003932854263813865,0.00027472099265972194,0.9177338546689819,0.0069110948069036945,0.06908873979152892,0.27925373561789885,0.022711691859940885,0.9999999999999843,-2.2711691859940528e-06,116.33768701553345,0.022711691859940885,0,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
3,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,30360,-3.043736941903596e-06,1897.5,-0.0034052850176050937,0.001077753559597728,0.00015146729718109534,0.9117544625731681,0.004391786863477968,0.04547087869292005,0.21493803740566153,0.02204512371250539,0.9999999999999849,-2.2045123712505052e-06,117.45345973968506,0.02204512371250539,0,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
4,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,28344,-3.770681737533825e-06,1771.5,-0.004812909471573741,-0.00032829026365683537,6.575034971336078e-05,0.9034988948010972,0.0023947281726788916,0.024154768449599424,0.1484174002544023,0.021100831891258807,0.9999999999999847,-2.1100831891258486e-06,121.58854293823242,0.021100831891258807,0,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
5,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,25828,-4.199654996108192e-06,1614.25,-0.004963312478389079,-0.0004610122979797512,3.738723979031598e-05,0.9041987800715017,0.003204755905315716,0.024978287767974987,0.14985351696811325,0.022122898361244512,0.9999999999999849,-2.2122898361244177e-06,124.2062520980835,0.021100831891258807,1,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
6,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,27342,-3.070441178140486e-06,1708.875,-0.004934631096720868,-0.00044746280031160023,3.121405313251031e-05,0.9005550844249902,0.002750017658079876,0.025723081450215197,0.13497296848368864,0.022358193912119982,0.9999999999999847,-2.2358193912119636e-06,123.17410898208618,0.021100831891258807,2,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
7,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,27782,-3.351550730485743e-06,1736.375,-0.004737441251600845,-0.00026358551192853964,4.162575697007144e-05,0.8989337430316575,0.003571248757331602,0.02964799628386331,0.1460307089288776,0.02176797182031236,0.9999999999999849,-2.1767971820312032e-06,124.29469704627991,0.021100831891258807,3,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
8,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,31189,-3.5486254721601086e-06,1949.3125,-0.0037974693371971933,0.0006667854336369273,2.4100730962983135e-05,0.8952610440475425,0.003159071057686476,0.029426533901660713,0.15066601958164236,0.02291155358459868,0.9999999999999847,-2.291155358459833e-06,119.57775688171387,0.021100831891258807,4,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
9,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,29997,-3.8095902219040034e-06,1874.8125,-0.004161306630600901,0.0003108867291260086,1.7634818346470423e-05,0.8962021719708162,0.003918365074177393,0.028325830384102815,0.14005329458590815,0.0221637856823404,0.9999999999999852,-2.216378568234007e-06,123.38906192779541,0.021100831891258807,5,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
10,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,BTC,28582,-4.55270183046272e-06,1786.375,-0.004544788419081127,-6.120137949070787e-05,2.24535236649596e-05,0.8989627739055115,0.0026445761914306275,0.02858950985185067,0.14039573882167278,0.021919375724957942,0.9999999999999851,-2.191937572495761e-06,120.68037486076355,0.021100831891258807,6,0.001,0.2,0.5,0.005,0.5,0.99,0.95,32,16,8,16,0.02,2,999,4320,buy,50.0,0.25,0.05,0.0
