asset,scenario_name,target_qty,horizon_steps,max_child_qty,pov_cap,side,policy_name,day_name,day_path,start_idx,steps_used,episode_return,filled_total,exec_vwap,arrival_mid,cost_cash_vs_mid,remaining_qty,completion,completion_100pct,terminated_at_horizon,env_cost_bps,true_is_bps,run_name,ckpt,episode_id
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,4320,-6.776464842420825e-07,50.0,90123.88323660377,90677.75,3.0723729243241285,0.0,1.0,1.0,1.0,0.006776464842420833,-61.080779286675316,TWAP,,0
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,4320,-1.0936885666995383e-06,50.00000000000009,87689.98573938633,87398.05,4.779312401841735,0.0,1.0000000000000018,1.0,1.0,0.010936885666995397,33.403003772547784,TWAP,,1
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,4320,-1.0809949219808468e-06,50.0,89553.38971793013,90076.05,4.868587632104637,0.0,1.0,1.0,1.0,0.010809949219808454,-58.02433411210587,TWAP,,2
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,4320,-2.3209861995028952e-06,50.0000000000001,82963.73659420693,82813.85,9.610490148885159,0.0,1.000000000000002,1.0,1.0,0.023209861995028988,18.099218211316607,TWAP,,3
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,4320,-7.513407238049073e-07,50.000000000000064,89995.48478076926,89943.95,3.3789276247436173,0.0,1.0000000000000013,1.0,1.0,0.007513407238049068,5.729655053981915,TWAP,,4
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,4320,-1.3735653390086861e-06,49.99999999999994,90625.59002581732,90645.55,6.225379280768951,0.0,0.9999999999999989,1.0,1.0,0.013735653390086885,-2.201980591731458,TWAP,,5
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,4320,-8.639756735697328e-07,50.00000000000013,95105.40456131322,94949.15,4.101687791306165,0.0,1.0000000000000027,1.0,1.0,0.008639756735697297,16.45665720158888,TWAP,,6
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,4320,-9.335264844695915e-07,50.000000000000064,90509.31081903382,91076.05,4.251095238793844,0.0,1.0000000000000013,1.0,1.0,0.009335264844695929,-62.22702686009972,TWAP,,7
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5638,4320,-6.710819643987216e-07,49.999999999999744,90177.0487718205,90469.25,3.035614100383942,0.0,0.9999999999999949,1.0,1.0,0.006710819643987192,-32.298402847321405,TWAP,,8
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,3239,4320,-8.609668208842451e-07,49.99999999999997,88180.16338042897,88066.55,3.791118878987161,0.0,0.9999999999999994,1.0,1.0,0.008609668208842429,12.900855140682943,TWAP,,9
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,1144,-1.1914053756384628e-06,49.9999999999994,90304.84364347758,90677.75,5.401697940040035,6.767830023631689e-13,0.999999999999988,1.0,0.0,0.011914053756384636,-41.12435040816744,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,0
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,1158,-2.6663275851217455e-06,49.99999999999917,87636.84143231812,87398.05,11.651591580042492,7.840086537052261e-13,0.9999999999999833,1.0,0.0,0.026663275851217486,27.32228377156213,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,1
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,1501,-9.843339772442989e-07,49.9999999999991,90000.66033217152,90076.05,4.433245827547825,8.962792224895713e-13,0.9999999999999819,1.0,0.0,0.009843339772443008,-8.369557482647165,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,2
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,1444,-3.7723590824485125e-06,49.9999999999993,82886.67522898885,82813.85,15.620178960001443,7.726972679838027e-13,0.9999999999999859,1.0,0.0,0.037723590824485134,8.793846559343372,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,3
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,954,-1.1176588152925827e-06,49.999999999999346,90006.17515213502,89943.95,5.026332429986757,5.907759013571727e-13,0.9999999999999869,1.0,0.0,0.01117658815292581,6.918214302910457,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,4
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,1231,-2.1249808402322204e-06,49.99999999999905,90615.61062213015,90645.55,9.631002850115598,9.725568665676417e-13,0.9999999999999809,1.0,0.0,0.021249808402322226,-3.3029065265595174,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,5
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,1185,-1.8504652543052502e-06,49.99999999999928,95091.6062359887,94949.15,8.785005150040835,7.476658684158045e-13,0.9999999999999857,1.0,0.0,0.018504652543052433,15.00342404210105,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,6
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,1382,-3.867272896978996e-06,49.99999999999941,90558.10509117453,91076.05,17.610796986445198,5.192909943965427e-13,0.9999999999999882,1.0,0.0,0.03867272896978997,-56.8694962973775,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,7
