asset,scenario_name,day_path,day_name,start_idx,target_qty,horizon_steps
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-17_steps_5s.parquet,2026-01-17_steps_5s.parquet,4382,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-17_steps_5s.parquet,2026-01-17_steps_5s.parquet,745,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-13_steps_5s.parquet,2026-01-13_steps_5s.parquet,1052,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-23_steps_5s.parquet,2026-01-23_steps_5s.parquet,1350,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,2026-01-18_steps_5s.parquet,1398,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-20_steps_5s.parquet,2026-01-20_steps_5s.parquet,12107,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,2026-01-11_steps_5s.parquet,7696,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-17_steps_5s.parquet,2026-01-17_steps_5s.parquet,2505,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,2026-01-31_steps_5s.parquet,4432,10.0,4320
BTC,btc_q10,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-15_steps_5s.parquet,2026-01-15_steps_5s.parquet,172,10.0,4320
