asset,scenario_name,target_qty,horizon_steps,max_child_qty,pov_cap,side,policy_name,day_name,day_path,start_idx,steps_used,episode_return,filled_total,exec_vwap,arrival_mid,cost_cash_vs_mid,remaining_qty,completion,completion_100pct,terminated_at_horizon,env_cost_bps,true_is_bps,run_name,ckpt,episode_id
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,5081,4320,-8.946963415129462e-07,106.06634445,88047.02358692733,88369.05,15.812693147594945,93.93365555000062,0.53033172225,0.0,1.0,0.008946963415129473,-36.44108577297955,TWAP,,0
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-25_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-25_steps_5s.parquet,6643,4320,-1.488383537442305e-06,179.4712312873798,88659.71120598445,88361.25,26.303085969564812,20.52876871261989,0.8973561564368989,0.0,1.0,0.014883835374423072,33.77738612620931,TWAP,,1
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-28_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-28_steps_5s.parquet,11486,4320,-2.7075639556181824e-06,173.8652087999993,89540.14262617087,89500.95,48.46590924271689,26.134791200000027,0.8693260439999965,0.0,1.0,0.027075639556181745,4.379017895438232,TWAP,,2
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-31_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,1579,4320,-3.9025002648210405e-06,178.8473875427196,83960.36015773531,83987.15,65.55197502331357,21.15261245728,0.8942369377135979,0.0,1.0,0.039025002648210814,-3.189754892823855,TWAP,,3
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-23_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-23_steps_5s.parquet,3876,4320,-1.1702428472593117e-06,173.3088620953139,89376.15699657035,89745.35,21.004770782456667,26.691137904685913,0.8665443104765695,0.0,1.0,0.011702428472593101,-41.137842064201976,TWAP,,4
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,6599,4320,-1.8912926396773107e-06,181.13394985000028,87891.99662076714,87839.55,33.226058877513395,18.866050150000813,0.9056697492500014,0.0,1.0,0.01891292639677309,5.970729673266285,TWAP,,5
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,2723,4320,-2.4699760883813094e-06,177.71215065184336,90842.34044652012,91266.55,45.08523923381144,22.287849348157565,0.8885607532592168,0.0,1.0,0.024699760883813097,-46.48028806609721,TWAP,,6
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,4263,4320,-8.370531983224383e-07,104.90945001929632,88088.91250714404,88172.05,14.76093929102923,95.09054998070391,0.5245472500964816,0.0,1.0,0.008370531983224405,-9.429007588682257,TWAP,,7
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-19_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-19_steps_5s.parquet,1176,4320,-1.6292020895286539e-06,126.00298762587491,92578.33293186361,92763.25,30.226016146293883,73.99701237412543,0.6300149381293746,0.0,1.0,0.016292020895286592,-19.93430244589213,TWAP,,8
BTC,btc_q200,200.0,4320,0.25,0.05,buy,TWAP,2026-01-21_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-21_steps_5s.parquet,8839,4320,-3.067150266564822e-06,200.00000000000065,89033.38139917268,88419.25,54.23902524139257,0.0,1.0000000000000033,1.0,1.0,0.03067150266564836,69.45675281940058,TWAP,,9
BTC,btc_q200,200.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,5081,4320,-8.946963415129462e-07,106.06634445,88047.02358692733,88369.05,15.812693147594945,93.93365555000062,0.53033172225,0.0,1.0,0.008946963415129473,-36.44108577297955,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,0
